word,tags1
정책,TOPIK 2
정치,TOPIK 2
정치인,TOPIK 2
정치적,TOPIK 2
정확히,TOPIK 2
젖,TOPIK 2
-제,TOPIK 2
제-,TOPIK 2
제,TOPIK 1
제거,TOPIK 2
제공,TOPIK 2
제과점,TOPIK 2
제대로,TOPIK 2
제도,TOPIK 2
제때,TOPIK 2
제발,TOPIK 2
제법,TOPIK 2
제사,TOPIK 2
제시,TOPIK 2
제시간,TOPIK 2
제안,TOPIK 2
제약,TOPIK 2
제외,TOPIK 2
제자,TOPIK 2
제자리,TOPIK 2
제작,TOPIK 2
제출,TOPIK 2
제품,TOPIK 2
제한,TOPIK 2
조,TOPIK 2
조각,TOPIK 2
조건,TOPIK 2
조그맣다,TOPIK 2
조기,TOPIK 2
조깅,TOPIK 2
조끼,TOPIK 2
조르다,TOPIK 2
조리,TOPIK 2
조림,TOPIK 2
조명,TOPIK 2
조미료,TOPIK 2
조사,TOPIK 2
조상,TOPIK 2
조심스럽다,TOPIK 2
조언,TOPIK 2
조작,TOPIK 2
조절,TOPIK 2
조정,TOPIK 2
조화,TOPIK 2
존경,TOPIK 2
존재,TOPIK 2
존중,TOPIK 2
졸리다,TOPIK 2
졸업생,TOPIK 2
졸업식,TOPIK 2
졸음,TOPIK 2
좀처럼,TOPIK 2
좁히다,TOPIK 2
종교,TOPIK 2
종교적,TOPIK 2
종아리,TOPIK 2
종이컵,TOPIK 2
종일,TOPIK 2
종종,TOPIK 2
종합,TOPIK 2
좌석,TOPIK 2
좌우,TOPIK 2
좌측,TOPIK 2
좌회전,TOPIK 2
죄,TOPIK 2
주간,TOPIK 2
주고받다,TOPIK 2
주관적,TOPIK 2
주름,TOPIK 2
주먹,TOPIK 2
주목,TOPIK 2
주민,TOPIK 2
주방,TOPIK 2
주식,TOPIK 2
주어지다,TOPIK 2
주요,TOPIK 2
주유소,TOPIK 2
주의,TOPIK 2
주인공,TOPIK 2
주장,TOPIK 2
주저앉다,TOPIK 2
주전자,TOPIK 2
주제,TOPIK 2
주차권,TOPIK 2
주차료,TOPIK 2
주택,TOPIK 2
죽,TOPIK 2
죽음,TOPIK 2
죽이다,TOPIK 2
준비물,TOPIK 2
줄거리,TOPIK 2
줄곧,TOPIK 2
줄기,TOPIK 2
줄넘기,TOPIK 2
줄무늬,TOPIK 2
줄어들다,TOPIK 2
중,TOPIK 2
중고,TOPIK 2
중고차,TOPIK 2
중고품,TOPIK 2
중국어,TOPIK 2
중국인,TOPIK 2
중급,TOPIK 2
중단,TOPIK 2
중독,TOPIK 2
중반,TOPIK 2
중부,TOPIK 2
중소기업,TOPIK 2
중순,TOPIK 2
중식,TOPIK 2
중심지,TOPIK 2
중얼거리다,TOPIK 2
중요성,TOPIK 2
중형차,TOPIK 2
쥐,TOPIK 2
쥐다,TOPIK 2
즉,TOPIK 2
즉석,TOPIK 2
즉시,TOPIK 2
즐거움,TOPIK 2
증가,TOPIK 2
증거,TOPIK 2
증명,TOPIK 2
증명서,TOPIK 2
증상,TOPIK 2
증세,TOPIK 2
지각,TOPIK 1
지겹다,TOPIK 2
지구,TOPIK 2
지극히,TOPIK 2
지금껏,TOPIK 2
지급,TOPIK 2
지나치다,TOPIK 2
지난날,TOPIK 2
지능,TOPIK 2
지니다,TOPIK 2
지다,TOPIK 1
지도,TOPIK 1
지도자,TOPIK 2
지름길,TOPIK 2
지방,TOPIK 1
지불,TOPIK 2
지붕,TOPIK 2
지시,TOPIK 2
지식,TOPIK 2
지식인,TOPIK 2
지역,TOPIK 2
지옥,TOPIK 2
지원,TOPIK 2
지위,TOPIK 2
지저분하다,TOPIK 2
지적,TOPIK 2
지정,TOPIK 2
지진,TOPIK 2
지출,TOPIK 2
지치다,TOPIK 2
지켜보다,TOPIK 2
지퍼,TOPIK 2
지폐,TOPIK 2
지하실,TOPIK 2
지혜,TOPIK 2
지혜롭다,TOPIK 2
직선,TOPIK 2
직장인,TOPIK 2
직접적,TOPIK 2
직진,TOPIK 2
직후,TOPIK 2
진단,TOPIK 2
진단서,TOPIK 2
진동,TOPIK 2
진로,TOPIK 2
진리,TOPIK 2
진술,TOPIK 2
진실,TOPIK 2
진심,TOPIK 2
진정하다,TOPIK 2
진지하다,TOPIK 2
진찰,TOPIK 2
진출,TOPIK 2
진통제,TOPIK 2
진학,TOPIK 2
진행,TOPIK 2
진행자,TOPIK 2
질,TOPIK 2
-질,TOPIK 2
질병,TOPIK 2
질서,TOPIK 2
질투,TOPIK 2
짐승,TOPIK 2
짐작,TOPIK 2
집다,TOPIK 2
집단,TOPIK 2
집세,TOPIK 2
집안,TOPIK 2
집어넣다,TOPIK 2
집중,TOPIK 2
집중적,TOPIK 2
짓,TOPIK 2
짖다,TOPIK 2
짙다,TOPIK 2
짚다,TOPIK 2
짜다,TOPIK 1
-짜리,TOPIK 2
짜증스럽다,TOPIK 2
짝수,TOPIK 2
짠맛,TOPIK 2
-째,TOPIK 2
쪽,TOPIK 1
쫓겨나다,TOPIK 2
쫓기다,TOPIK 2
쫓다,TOPIK 2
쫓아가다,TOPIK 2
쫓아내다,TOPIK 2
쫓아다니다,TOPIK 2
쫓아오다,TOPIK 2
쭉,TOPIK 2
-쯤,TOPIK 2
찌르다,TOPIK 2
찌푸리다,TOPIK 2
찍다,TOPIK 1
찍히다,TOPIK 2
찜질,TOPIK 2
찡그리다,TOPIK 2
찢다,TOPIK 2
찢어지다,TOPIK 2
차도,TOPIK 2
차라리,TOPIK 2
차량,TOPIK 2
차로,TOPIK 2
차리다,TOPIK 2
차림표,TOPIK 2
차마,TOPIK 2
차별,TOPIK 2
차비,TOPIK 2
차선,TOPIK 2
차원,TOPIK 2
차이,TOPIK 2
차이점,TOPIK 2
차차,TOPIK 2
차창,TOPIK 2
차츰,TOPIK 2
착각,TOPIK 2
찬성,TOPIK 2
참가,TOPIK 2
참고,TOPIK 2
참기름,TOPIK 2
참석,TOPIK 2
참석자,TOPIK 2
참여,TOPIK 2
참으로,TOPIK 2
참조,TOPIK 2
창,TOPIK 2
창가,TOPIK 2
창고,TOPIK 2
창구,TOPIK 2
창밖,TOPIK 2
창작,TOPIK 2
창조,TOPIK 2
창피,TOPIK 2
찾아내다,TOPIK 2
찾아다니다,TOPIK 2
찾아뵙다,TOPIK 2
채널,TOPIK 2
채우다,TOPIK 2
채택,TOPIK 2
책가방,TOPIK 2
책임,TOPIK 2
책임감,TOPIK 2
책임자,TOPIK 2
책임지다,TOPIK 2
챔피언,TOPIK 2
챙기다,TOPIK 2
처녀,TOPIK 2
처리,TOPIK 2
처방,TOPIK 2
처방전,TOPIK 2
처벌,TOPIK 2
처하다,TOPIK 2
천국,TOPIK 2
천둥,TOPIK 2
천사,TOPIK 2
천장,TOPIK 2
천재,TOPIK 2
천주교,TOPIK 2
철,TOPIK 2
철,TOPIK 2
철도,TOPIK 2
철저히,TOPIK 2
첨부,TOPIK 2
첫눈,TOPIK 2
첫사랑,TOPIK 2
첫인상,TOPIK 2
청구서,TOPIK 2
청소기,TOPIK 2
청하다,TOPIK 2
청혼,TOPIK 2
체계,TOPIK 2
체력,TOPIK 2
체면,TOPIK 2
체온,TOPIK 2
체조,TOPIK 2
체중,TOPIK 2
체하다,TOPIK 2
체험,TOPIK 2
초-,TOPIK 2
초가을,TOPIK 2
초겨울,TOPIK 2
초급,TOPIK 2
초기,TOPIK 2
초록,TOPIK 2
초반,TOPIK 2
초보,TOPIK 2
초보자,TOPIK 2
초봄,TOPIK 2
초승달,TOPIK 2
초여름,TOPIK 2
초저녁,TOPIK 2
초점,TOPIK 2
초조,TOPIK 2
초청,TOPIK 2
초청장,TOPIK 2
촌스럽다,TOPIK 2
총,TOPIK 2
총,TOPIK 2
총리,TOPIK 2
촬영,TOPIK 2
최고급,TOPIK 2
최대,TOPIK 2
최대한,TOPIK 2
최선,TOPIK 2
최소,TOPIK 2
최소한,TOPIK 2
최신,TOPIK 2
최저,TOPIK 2
최종,TOPIK 2
최초,TOPIK 2
추가,TOPIK 2
추억,TOPIK 2
추위,TOPIK 2
추진,TOPIK 2
추천,TOPIK 2
추천서,TOPIK 2
추측,TOPIK 2
축구장,TOPIK 2
축소,TOPIK 2
축제,TOPIK 2
출국,TOPIK 2
출근길,TOPIK 2
출산,TOPIK 2
출신,TOPIK 2
출연,TOPIK 2
출판,TOPIK 2
출현,TOPIK 2
충격,TOPIK 2
충격적,TOPIK 2
충고,TOPIK 2
충돌,TOPIK 2
충분히,TOPIK 2
취업,TOPIK 2
취업난,TOPIK 2
취재,TOPIK 2
취하다,TOPIK 2
취향,TOPIK 2
측,TOPIK 2
측면,TOPIK 2
치다,TOPIK 1
치료법,TOPIK 2
치료제,TOPIK 2
치르다,TOPIK 2
치수,TOPIK 2
치우다,TOPIK 2
치즈,TOPIK 2
친-,TOPIK 2
친딸,TOPIK 2
친아들,TOPIK 2
친아버지,TOPIK 2
친어머니,TOPIK 2
친언니,TOPIK 2
친오빠,TOPIK 2
친정,TOPIK 2
침,TOPIK 2
침묵,TOPIK 2
칸,TOPIK 2
캄캄하다,TOPIK 2
캠페인,TOPIK 2
커다랗다,TOPIK 2
커지다,TOPIK 2
커트,TOPIK 2
커튼,TOPIK 2
코너,TOPIK 2
코미디,TOPIK 2
코스,TOPIK 2
코트,TOPIK 2
코피,TOPIK 2
콘도,TOPIK 2
콜록콜록,TOPIK 2
콧노래,TOPIK 2
콩나물,TOPIK 2
쾌적하다,TOPIK 2
쿠폰,TOPIK 2
쿨쿨,TOPIK 2
쿵,TOPIK 2
크림,TOPIK 2
큰길,TOPIK 2
큰돈,TOPIK 2
큰딸,TOPIK 2
큰아들,TOPIK 2
큰아버지,TOPIK 2
큰어머니,TOPIK 2
큰일,TOPIK 2
큰집,TOPIK 2
클래식,TOPIK 2
클럽,TOPIK 2
키,TOPIK 1
키스,TOPIK 2
타고나다,TOPIK 2
타다,TOPIK 1
타오르다,TOPIK 2
타인,TOPIK 2
탁자,TOPIK 2
탄생,TOPIK 2
탈출,TOPIK 2
탑,TOPIK 2
탑승,TOPIK 2
탑승객,TOPIK 2
태양,TOPIK 2
태우다,TOPIK 2
택하다,TOPIK 2
탤런트,TOPIK 2
터널,TOPIK 2
터뜨리다,TOPIK 2
터지다,TOPIK 2
턱,TOPIK 2
털,TOPIK 2
털다,TOPIK 2
텅,TOPIK 2
테스트,TOPIK 2
테이프,TOPIK 2
토,TOPIK 2
토론,TOPIK 2
토의,TOPIK 2
토하다,TOPIK 2
통,TOPIK 2
통계,TOPIK 2
통과,TOPIK 2
통신,TOPIK 2
통역,TOPIK 2
통일,TOPIK 2
통증,TOPIK 2
통통하다,TOPIK 2
통하다,TOPIK 2
통행,TOPIK 2
퇴직,TOPIK 2
투자,TOPIK 2
투표,TOPIK 2
특기,TOPIK 2
특성,TOPIK 2
특수,TOPIK 2
특정,TOPIK 2
특징,TOPIK 2
틀림없다,TOPIK 2
틀림없이,TOPIK 2
틈,TOPIK 2
틈틈이,TOPIK 2
파,TOPIK 2
파괴,TOPIK 2
파다,TOPIK 2
파도,TOPIK 2
파랑,TOPIK 2
파마,TOPIK 2
파일,TOPIK 2
파출소,TOPIK 2
파트너,TOPIK 2
판단,TOPIK 2
판매,TOPIK 2
판매자,TOPIK 2
판사,TOPIK 2
팔꿈치,TOPIK 2
패션,TOPIK 2
패스트푸드,TOPIK 2
팬,TOPIK 2
팬티,TOPIK 2
퍼센트,TOPIK 2
퍼지다,TOPIK 2
퍽,TOPIK 2
페이지,TOPIK 2
펴내다,TOPIK 2
편,TOPIK 2
편견,TOPIK 2
편식,TOPIK 2
편의,TOPIK 2
편히,TOPIK 2
펼쳐지다,TOPIK 2
펼치다,TOPIK 2
평,TOPIK 2
평가,TOPIK 2
평균,TOPIK 2
평등,TOPIK 2
평범하다,TOPIK 2
평상시,TOPIK 2
평생,TOPIK 2
평화,TOPIK 2
평화롭다,TOPIK 2
폐지,TOPIK 2
포근하다,TOPIK 2
포기,TOPIK 2
포도주,TOPIK 2
포장지,TOPIK 2
포크,TOPIK 2
포함,TOPIK 2
폭넓다,TOPIK 2
폭력,TOPIK 2
폭발,TOPIK 2
폭설,TOPIK 2
폭우,TOPIK 2
폭포,TOPIK 2
표,TOPIK 1
표면,TOPIK 2
표시,TOPIK 2
표정,TOPIK 2
표준,TOPIK 2
표준어,TOPIK 2
표지,TOPIK 2
표지판,TOPIK 2
표현,TOPIK 2
푸다,TOPIK 2
풀,TOPIK 2
풀리다,TOPIK 2
풀어지다,TOPIK 2
품,TOPIK 2
-품,TOPIK 2
품다,TOPIK 2
품질,TOPIK 2
풍기다,TOPIK 2
풍부하다,TOPIK 2
풍선,TOPIK 2
풍속,TOPIK 2
풍습,TOPIK 2
프로,TOPIK 2
프린터,TOPIK 2
플라스틱,TOPIK 2
피로,TOPIK 2
피부,TOPIK 2
피부병,TOPIK 2
피서,TOPIK 2
피하다,TOPIK 2
피해,TOPIK 2
피해자,TOPIK 2
필기,TOPIK 2
필수,TOPIK 2
필수적,TOPIK 2
필수품,TOPIK 2
필요성,TOPIK 2
핑계,TOPIK 2
하,TOPIK 2
하긴,TOPIK 2
하나하나,TOPIK 2
하느님,TOPIK 2
하도,TOPIK 2
하숙,TOPIK 2
하양,TOPIK 2
하여튼,TOPIK 2
하차,TOPIK 2
하품,TOPIK 2
하하,TOPIK 2
-학,TOPIK 2
학과,TOPIK 2
학력,TOPIK 2
학문,TOPIK 2
학부모,TOPIK 2
학비,TOPIK 2
학습,TOPIK 2
학용품,TOPIK 2
학자,TOPIK 2
한,TOPIK 1
한,TOPIK 1
한가운데,TOPIK 2
한겨울,TOPIK 2
한결,TOPIK 2
한계,TOPIK 2
한국말,TOPIK 2
한국어,TOPIK 2
한국인,TOPIK 2
한국적,TOPIK 2
한꺼번에,TOPIK 2
한낮,TOPIK 2
한눈,TOPIK 2
한동안,TOPIK 2
한둘,TOPIK 2
한때,TOPIK 2
한마디,TOPIK 2
한문,TOPIK 2
한밤중,TOPIK 2
한순간,TOPIK 2
한숨,TOPIK 2
한여름,TOPIK 2
한자,TOPIK 2
한쪽,TOPIK 2
한참,TOPIK 2
한창,TOPIK 2
한층,TOPIK 2
한편,TOPIK 2
할부,TOPIK 2
할인점,TOPIK 2
함부로,TOPIK 2
합격,TOPIK 2
합격자,TOPIK 2
합계,TOPIK 2
합리적,TOPIK 2
합의,TOPIK 2
합치다,TOPIK 2
합하다,TOPIK 2
항공료,TOPIK 2
항공편,TOPIK 2
항의,TOPIK 2
해,TOPIK 1
해결,TOPIK 2
해결책,TOPIK 2
해내다,TOPIK 2
해당,TOPIK 2
해돋이,TOPIK 2
해롭다,TOPIK 2
해물,TOPIK 2
해방,TOPIK 2
해변,TOPIK 2
해산물,TOPIK 2
해석,TOPIK 2
해설,TOPIK 2
해소,TOPIK 2
해수욕장,TOPIK 2
해안,TOPIK 2
해치다,TOPIK 2
핵심,TOPIK 2
핸드백,TOPIK 2
햇볕,TOPIK 2
햇살,TOPIK 2
-행,TOPIK 2
행사,TOPIK 1
행사장,TOPIK 2
행운,TOPIK 2
행위,TOPIK 2
행정,TOPIK 2
행하다,TOPIK 2
향,TOPIK 2
향기,TOPIK 2
향상,TOPIK 2
향수,TOPIK 2
향하다,TOPIK 2
허가,TOPIK 2
허락,TOPIK 2
허리띠,TOPIK 2
허벅지,TOPIK 2
허용,TOPIK 2
허허,TOPIK 2
헌,TOPIK 2
험하다,TOPIK 2
헤매다,TOPIK 2
헤아리다,TOPIK 2
헤엄치다,TOPIK 2
현관,TOPIK 2
현대,TOPIK 2
현대인,TOPIK 2
현대적,TOPIK 2
현상,TOPIK 2
현실,TOPIK 2
현실적,TOPIK 2
현장,TOPIK 2
협력,TOPIK 2
협조,TOPIK 2
-형,TOPIK 2
형님,TOPIK 2
형성,TOPIK 2
형식,TOPIK 2
형태,TOPIK 2
형편,TOPIK 2
혜택,TOPIK 2
호감,TOPIK 2
호기심,TOPIK 2
호두,TOPIK 2
호르몬,TOPIK 2
호박,TOPIK 2
호실,TOPIK 2
호주머니,TOPIK 2
호흡,TOPIK 2
혹은,TOPIK 2
혼나다,TOPIK 2
혼내다,TOPIK 2
홀수,TOPIK 2
홈페이지,TOPIK 2
홍보,TOPIK 2
홍수,TOPIK 2
화,TOPIK 1
-화,TOPIK 2
화면,TOPIK 2
화분,TOPIK 2
화장,TOPIK 2
화장대,TOPIK 2
화장지,TOPIK 2
화재,TOPIK 2
화제,TOPIK 2
화창하다,TOPIK 2
화폐,TOPIK 2
화해,TOPIK 2
확,TOPIK 2
확대,TOPIK 2
확보,TOPIK 2
확산,TOPIK 2
확신,TOPIK 2
확실하다,TOPIK 2
확실히,TOPIK 2
확인,TOPIK 2
확장,TOPIK 2
환경,TOPIK 2
환불,TOPIK 2
환상,TOPIK 2
환상적,TOPIK 2
환승역,TOPIK 2
환영회,TOPIK 2
환율,TOPIK 2
환하다,TOPIK 2
활기,TOPIK 2
활동,TOPIK 2
활동적,TOPIK 2
활발하다,TOPIK 2
활용,TOPIK 2
활짝,TOPIK 2
회,TOPIK 1
회담,TOPIK 2
회복,TOPIK 2
회비,TOPIK 2
회식,TOPIK 2
회의실,TOPIK 2
회장,TOPIK 2
회화,TOPIK 2
횟수,TOPIK 2
효과,TOPIK 2
효과적,TOPIK 2
효도,TOPIK 2
효율적,TOPIK 2
효자,TOPIK 2
후반,TOPIK 2
후보,TOPIK 2
후식,TOPIK 2
후추,TOPIK 2
후회,TOPIK 2
후회스럽다,TOPIK 2
훈련,TOPIK 2
훔치다,TOPIK 2
휴가철,TOPIK 2
휴대,TOPIK 2
휴식,TOPIK 2
휴양지,TOPIK 2
휴학,TOPIK 2
흉내,TOPIK 2
흐름,TOPIK 2
흑백,TOPIK 2
흔들리다,TOPIK 2
흔적,TOPIK 2
흔하다,TOPIK 2
흔히,TOPIK 2
흘러가다,TOPIK 2
흘러나오다,TOPIK 2
흘러내리다,TOPIK 2
흙,TOPIK 2
흡수,TOPIK 2
흥미,TOPIK 2
흥미롭다,TOPIK 2
흥분,TOPIK 2
흩어지다,TOPIK 2
희다,TOPIK 2
희망자,TOPIK 2
희생,TOPIK 2
희생자,TOPIK 2
힘껏,TOPIK 2
힘쓰다,TOPIK 2
힘없이,TOPIK 2
힘차다,TOPIK 2
